numero_pokedex,nombre,img_url
299,nosepass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/299.png
300,skitty,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/300.png
301,delcatty,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/301.png
302,sableye,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/302.png
303,mawile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/303.png
304,aron,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/304.png
305,lairon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/305.png
306,aggron,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/306.png
307,meditite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/307.png
308,medicham,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/308.png
309,electrike,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/309.png
310,manectric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/310.png
311,plusle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/311.png
312,minun,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/312.png
313,volbeat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/313.png
314,illumise,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/314.png
315,roselia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/315.png
316,gulpin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/316.png
317,swalot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/317.png
318,carvanha,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/318.png
319,sharpedo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/319.png
320,wailmer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/320.png
321,wailord,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/321.png
322,numel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/322.png
323,camerupt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/323.png
324,torkoal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/324.png
325,spoink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/325.png
326,grumpig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/326.png
327,spinda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/327.png
328,trapinch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/328.png
329,vibrava,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/329.png
330,flygon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/330.png
331,cacnea,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/331.png
332,cacturne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/332.png
333,swablu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/333.png
334,altaria,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/334.png
335,zangoose,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/335.png
336,seviper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/336.png
337,lunatone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/337.png
338,solrock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/338.png
339,barboach,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/339.png
340,whiscash,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/340.png
341,corphish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/341.png
342,crawdaunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/342.png
343,baltoy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/343.png
344,claydol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/344.png
345,lileep,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/345.png
346,cradily,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/346.png
347,anorith,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/347.png
348,armaldo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/348.png
349,feebas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/349.png
350,milotic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/350.png
351,castform,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/351.png
352,kecleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/352.png
353,shuppet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png
354,banette,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/354.png
355,duskull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/355.png
356,dusclops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/356.png
357,tropius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png
358,chimecho,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/358.png
359,absol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/359.png
360,wynaut,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png
361,snorunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png
362,glalie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/362.png
363,spheal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png
364,sealeo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png
365,walrein,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png
366,clamperl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png
367,huntail,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png
368,gorebyss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png
369,relicanth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png
370,luvdisc,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png
371,bagon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png
372,shelgon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png
373,salamence,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png
374,beldum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png
375,metang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png
376,metagross,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png
377,regirock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png
378,regice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png
379,registeel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png
380,latias,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png
381,latios,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png
382,kyogre,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png
383,groudon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png
384,rayquaza,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png
385,jirachi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png
386,deoxys-normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png
387,turtwig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png
388,grotle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png
389,torterra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png
390,chimchar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png
391,monferno,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png
392,infernape,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png
393,piplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png
394,prinplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png
395,empoleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png
396,starly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png
397,staravia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png
398,staraptor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png
399,bidoof,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png
400,bibarel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png
401,kricketot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png
402,kricketune,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png
403,shinx,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png
404,luxio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png
405,luxray,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png
406,budew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png
407,roserade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png
408,cranidos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png
409,rampardos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png
410,shieldon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png
411,bastiodon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png
412,burmy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png
413,wormadam-plant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png
414,mothim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png
415,combee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png
416,vespiquen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png
417,pachirisu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png
418,buizel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png
419,floatzel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png
420,cherubi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png
421,cherrim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png
422,shellos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png
423,gastrodon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png
424,ambipom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png
425,drifloon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png
426,drifblim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png
427,buneary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png
428,lopunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png
429,mismagius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png
430,honchkrow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png
431,glameow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png
432,purugly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png
433,chingling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png
434,stunky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png
435,skuntank,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png
436,bronzor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png
437,bronzong,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png
438,bonsly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png
439,mime-jr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png
440,happiny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png
441,chatot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png
442,spiritomb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png
443,gible,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png
444,gabite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png
445,garchomp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png
446,munchlax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png
447,riolu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png
448,lucario,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png
449,hippopotas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png
450,hippowdon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png
451,skorupi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png
452,drapion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png
453,croagunk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png
454,toxicroak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png
455,carnivine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png
456,finneon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png
457,lumineon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png
458,mantyke,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png
459,snover,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png
460,abomasnow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png
461,weavile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png
462,magnezone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png
463,lickilicky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png
464,rhyperior,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png
465,tangrowth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png
466,electivire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png
467,magmortar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png
468,togekiss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png
469,yanmega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png
470,leafeon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png
471,glaceon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png
472,gliscor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png
473,mamoswine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png
474,porygon-z,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png
475,gallade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png
476,probopass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png
477,dusknoir,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png
478,froslass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png
479,rotom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png
480,uxie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png
481,mesprit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png
482,azelf,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png
483,dialga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png
484,palkia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png
485,heatran,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png
486,regigigas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png
487,giratina-altered,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png
488,cresselia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png
489,phione,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png
490,manaphy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png
491,darkrai,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png
492,shaymin-land,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png
493,arceus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png
494,victini,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png
495,snivy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png
496,servine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png
497,serperior,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png
498,tepig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png
499,pignite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png
500,emboar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png
501,oshawott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png
502,dewott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png
503,samurott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png
504,patrat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png
505,watchog,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png
506,lillipup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png
507,herdier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png
508,stoutland,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png
509,purrloin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png
510,liepard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png
511,pansage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png
512,simisage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png
513,pansear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png
514,simisear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png
515,panpour,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png
516,simipour,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png
517,munna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png
518,musharna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png
519,pidove,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png
520,tranquill,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png
521,unfezant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png
522,blitzle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png
523,zebstrika,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png
524,roggenrola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png
525,boldore,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png
526,gigalith,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png
527,woobat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png
528,swoobat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png
529,drilbur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png
530,excadrill,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png
531,audino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png
532,timburr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png
533,gurdurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png
534,conkeldurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png
535,tympole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png
536,palpitoad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png
537,seismitoad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png
538,throh,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png
539,sawk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png
540,sewaddle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png
541,swadloon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png
542,leavanny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png
543,venipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png
544,whirlipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png
545,scolipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png
546,cottonee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png
547,whimsicott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png
548,petilil,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png
549,lilligant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png
550,basculin-red-striped,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png
551,sandile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png
552,krokorok,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png
553,krookodile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png
554,darumaka,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png
555,darmanitan-standard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png
556,maractus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png
557,dwebble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png
558,crustle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png
559,scraggy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png
560,scrafty,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png
561,sigilyph,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png
562,yamask,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png
563,cofagrigus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png
564,tirtouga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png
565,carracosta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png
566,archen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png
567,archeops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png
568,trubbish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png
569,garbodor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png
570,zorua,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png
571,zoroark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png
572,minccino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png
573,cinccino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png
574,gothita,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png
575,gothorita,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png
576,gothitelle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png
577,solosis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png
578,duosion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png
579,reuniclus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png
580,ducklett,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png
581,swanna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png
582,vanillite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png
583,vanillish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png
584,vanilluxe,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png
585,deerling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png
586,sawsbuck,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png
587,emolga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png
588,karrablast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png
589,escavalier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png
590,foongus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png
591,amoonguss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png
592,frillish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png
593,jellicent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png
594,alomomola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png
595,joltik,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png
596,galvantula,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png
597,ferroseed,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png
